sk_produto,codigo_produto,ean,nome_produto,marca,departamento,categoria,subcategoria,unidade_medida,peso_liquido_g,produto_marca_propria,perecivel,fornecedor_padrao_sk,preco_lista,custo_unitario,margem_base_pct,ativo,ativo_flag
7184,PRD007184,7890000007184,Refrigerante Integral 7184,Marca Própria,Limpeza,Animais,Standard,G,682.0,0,1,34,28.2,18.61,47.0,1,True
7185,PRD007185,7890000007185,Sabonete Light 7185,Marca A,Laticínios,Doces,Premium,L,755.0,0,0,35,139.5,99.05,21.0,1,True
7186,PRD007186,7890000007186,Detergente Zero 7186,Marca B,Açougue,Cereais,Diet,ML,828.0,0,0,36,234.6,185.33,28.0,1,True
7187,PRD007187,7890000007187,Shampoo Família 7187,Marca C,Padaria,Perfumaria,Light,CX,901.0,0,0,37,72.9,43.01,35.0,1,True
7188,PRD007188,7890000007188,Iogurte Econômico 7188,Marca D,Bazar,Grãos,Zero,UN,974.0,0,0,38,226.8,167.83,42.0,1,True
7189,PRD007189,7890000007189,Queijo Natural 7189,Marca E,Pet,Sucos,Tradicional,KG,1047.0,0,0,39,119.7,90.97,49.0,1,True
7190,PRD007190,7890000007190,Pão Suave 7190,Marca F,Mercearia,Banho,Orgânico,G,1120.0,0,0,40,50.0,36.0,23.0,1,True
7191,PRD007191,7890000007191,Biscoito Extra 7191,Marca G,Mercearia,Casa,Sem Glúten,L,1193.0,0,1,41,51.3,36.94,30.0,1,True
7192,PRD007192,7890000007192,Café Max 7192,Marca H,Bebidas,Frios,Sem Lactose,ML,1266.0,0,1,42,228.4,155.31,37.0,1,True
7193,PRD007193,7890000007193,Açúcar Fresh 7193,Marca I,Higiene,Carnes,Kids,CX,1339.0,0,1,43,170.7,107.54,44.0,1,True
7194,PRD007194,7890000007194,Farinha Plus 7194,Marca J,Limpeza,Pães,Família,UN,1412.0,1,0,44,51.2,33.79,18.0,1,True
7195,PRD007195,7890000007195,Óleo Caseiro 7195,Marca K,Laticínios,Utilidades,Refil,KG,1485.0,0,0,45,168.5,119.64,25.0,1,True
7196,PRD007196,7890000007196,Água Artesanal 7196,Marca L,Açougue,Animais,Concentrado,G,1558.0,0,0,46,265.6,209.82,32.0,1,True
7197,PRD007197,7890000007197,Chocolate Fortificado 7197,Marca M,Padaria,Doces,Mini,L,1631.0,0,0,47,109.9,64.84,39.0,1,True
7198,PRD007198,7890000007198,Ração Kids 7198,Marca N,Bazar,Cereais,Grande,ML,1704.0,0,0,48,267.8,198.17,46.0,1,True
7199,PRD007199,7890000007199,Absorvente Original 7199,Marca Própria,Pet,Perfumaria,Econômico,CX,1777.0,0,0,49,162.7,123.65,20.0,1,True
7200,PRD007200,7890000007200,Arroz Tradicional 7200,Marca A,Mercearia,Grãos,Standard,UN,1850.0,0,1,50,63.0,45.36,27.0,1,True
7201,PRD007201,7890000007201,Feijão Premium 7201,Marca B,Mercearia,Sucos,Premium,KG,1923.0,0,1,51,64.3,46.3,34.0,1,True
7202,PRD007202,7890000007202,Macarrão Integral 7202,Marca C,Bebidas,Banho,Diet,G,1996.0,0,1,52,245.4,166.87,41.0,1,True
7203,PRD007203,7890000007203,Leite Light 7203,Marca D,Higiene,Casa,Light,L,2069.0,0,0,53,189.7,119.51,48.0,1,True
7204,PRD007204,7890000007204,Refrigerante Zero 7204,Marca E,Limpeza,Frios,Zero,ML,2142.0,0,0,54,74.2,48.97,22.0,1,True
7205,PRD007205,7890000007205,Sabonete Família 7205,Marca F,Laticínios,Carnes,Tradicional,CX,2215.0,1,0,55,17.5,12.43,29.0,1,True
7206,PRD007206,7890000007206,Detergente Econômico 7206,Marca G,Açougue,Pães,Orgânico,UN,2288.0,0,0,56,296.6,234.31,36.0,1,True
7207,PRD007207,7890000007207,Shampoo Natural 7207,Marca H,Padaria,Utilidades,Sem Glúten,KG,2361.0,0,0,57,26.9,15.87,43.0,1,True
7208,PRD007208,7890000007208,Iogurte Suave 7208,Marca I,Bazar,Animais,Sem Lactose,G,2434.0,0,0,58,308.8,228.51,50.0,1,True
7209,PRD007209,7890000007209,Queijo Extra 7209,Marca J,Pet,Doces,Kids,L,2507.0,0,1,59,205.7,156.33,24.0,1,True
7210,PRD007210,7890000007210,Pão Max 7210,Marca K,Mercearia,Cereais,Família,ML,2580.0,0,1,60,76.0,54.72,31.0,1,True
7211,PRD007211,7890000007211,Biscoito Fresh 7211,Marca L,Mercearia,Perfumaria,Refil,CX,2653.0,0,1,61,77.3,55.66,38.0,1,True
7212,PRD007212,7890000007212,Café Plus 7212,Marca M,Bebidas,Grãos,Concentrado,UN,2726.0,0,0,62,12.4,8.43,45.0,1,True
7213,PRD007213,7890000007213,Açúcar Caseiro 7213,Marca N,Higiene,Sucos,Mini,KG,2799.0,0,0,63,208.7,131.48,19.0,1,True
7214,PRD007214,7890000007214,Farinha Artesanal 7214,Marca Própria,Limpeza,Banho,Grande,G,2872.0,0,0,64,97.2,64.15,26.0,1,True
7215,PRD007215,7890000007215,Óleo Fortificado 7215,Marca A,Laticínios,Casa,Econômico,L,2945.0,0,0,65,46.5,33.02,33.0,1,True
7216,PRD007216,7890000007216,Água Kids 7216,Marca B,Açougue,Frios,Standard,ML,3018.0,1,0,66,327.6,258.8,40.0,1,True
7217,PRD007217,7890000007217,Chocolate Original 7217,Marca C,Padaria,Carnes,Premium,CX,3091.0,0,0,67,63.9,37.7,47.0,1,True
7218,PRD007218,7890000007218,Ração Tradicional 7218,Marca D,Bazar,Pães,Diet,UN,3164.0,0,1,68,349.8,258.85,21.0,1,True
7219,PRD007219,7890000007219,Absorvente Premium 7219,Marca E,Pet,Utilidades,Light,KG,3237.0,0,1,69,248.7,189.01,28.0,1,True
7220,PRD007220,7890000007220,Arroz Integral 7220,Marca F,Mercearia,Animais,Zero,G,3310.0,0,1,70,89.0,64.08,35.0,1,True
7221,PRD007221,7890000007221,Feijão Light 7221,Marca G,Mercearia,Doces,Tradicional,L,3383.0,0,0,71,90.3,65.02,42.0,1,True
7222,PRD007222,7890000007222,Macarrão Zero 7222,Marca H,Bebidas,Cereais,Orgânico,ML,3456.0,0,0,72,29.4,19.99,49.0,1,True
7223,PRD007223,7890000007223,Leite Família 7223,Marca I,Higiene,Perfumaria,Sem Glúten,CX,3529.0,0,0,73,227.7,143.45,23.0,1,True
7224,PRD007224,7890000007224,Refrigerante Econômico 7224,Marca J,Limpeza,Grãos,Sem Lactose,UN,3602.0,0,0,74,120.2,79.33,30.0,1,True
7225,PRD007225,7890000007225,Sabonete Natural 7225,Marca K,Laticínios,Sucos,Kids,KG,3675.0,0,0,75,75.5,53.61,37.0,1,True
7226,PRD007226,7890000007226,Detergente Suave 7226,Marca L,Açougue,Banho,Família,G,3748.0,0,0,76,358.6,283.29,44.0,1,True
7227,PRD007227,7890000007227,Shampoo Extra 7227,Marca M,Padaria,Casa,Refil,L,3821.0,1,1,77,100.9,59.53,18.0,1,True
7228,PRD007228,7890000007228,Iogurte Max 7228,Marca N,Bazar,Frios,Concentrado,ML,3894.0,0,1,78,390.8,289.19,25.0,1,True
7229,PRD007229,7890000007229,Queijo Fresh 7229,Marca Própria,Pet,Carnes,Mini,CX,3967.0,0,1,79,291.7,221.69,32.0,1,True
7230,PRD007230,7890000007230,Pão Plus 7230,Marca A,Mercearia,Pães,Grande,UN,4040.0,0,0,80,102.0,73.44,39.0,1,True
7231,PRD007231,7890000007231,Biscoito Caseiro 7231,Marca B,Mercearia,Utilidades,Econômico,KG,4113.0,0,0,81,103.3,74.38,46.0,1,True
7232,PRD007232,7890000007232,Café Artesanal 7232,Marca C,Bebidas,Animais,Standard,G,4186.0,0,0,82,46.4,31.55,20.0,1,True
7233,PRD007233,7890000007233,Açúcar Fortificado 7233,Marca D,Higiene,Doces,Premium,L,4259.0,0,0,83,246.7,155.42,27.0,1,True
7234,PRD007234,7890000007234,Farinha Kids 7234,Marca E,Limpeza,Cereais,Diet,ML,4332.0,0,0,84,143.2,94.51,34.0,1,True
7235,PRD007235,7890000007235,Óleo Original 7235,Marca F,Laticínios,Perfumaria,Light,CX,4405.0,0,0,85,104.5,74.2,41.0,1,True
7236,PRD007236,7890000007236,Água Tradicional 7236,Marca G,Açougue,Grãos,Zero,UN,4478.0,0,1,86,389.6,307.78,48.0,1,True
7237,PRD007237,7890000007237,Chocolate Premium 7237,Marca H,Padaria,Sucos,Tradicional,KG,4551.0,0,1,87,17.9,10.56,22.0,1,True
7238,PRD007238,7890000007238,Ração Integral 7238,Marca I,Bazar,Banho,Orgânico,G,4624.0,1,1,88,431.8,319.53,29.0,1,True
7239,PRD007239,7890000007239,Absorvente Light 7239,Marca J,Pet,Casa,Sem Glúten,L,4697.0,0,0,89,334.7,254.37,36.0,1,True
7240,PRD007240,7890000007240,Arroz Zero 7240,Marca K,Mercearia,Frios,Sem Lactose,ML,4770.0,0,0,90,115.0,82.8,43.0,1,True
7241,PRD007241,7890000007241,Feijão Família 7241,Marca L,Mercearia,Carnes,Kids,CX,4843.0,0,0,91,116.3,83.74,50.0,1,True
7242,PRD007242,7890000007242,Macarrão Econômico 7242,Marca M,Bebidas,Pães,Família,UN,66.0,0,0,92,63.4,43.11,24.0,1,True
7243,PRD007243,7890000007243,Leite Natural 7243,Marca N,Higiene,Utilidades,Refil,KG,139.0,0,0,93,265.7,167.39,31.0,1,True
7244,PRD007244,7890000007244,Refrigerante Suave 7244,Marca Própria,Limpeza,Animais,Concentrado,G,212.0,0,0,94,166.2,109.69,38.0,1,True
7245,PRD007245,7890000007245,Sabonete Extra 7245,Marca A,Laticínios,Doces,Mini,L,285.0,0,1,95,133.5,94.79,45.0,1,True
7246,PRD007246,7890000007246,Detergente Max 7246,Marca B,Açougue,Cereais,Grande,ML,358.0,0,1,96,420.6,332.27,19.0,1,True
7247,PRD007247,7890000007247,Shampoo Fresh 7247,Marca C,Padaria,Perfumaria,Econômico,CX,431.0,0,1,97,54.9,32.39,26.0,1,True
7248,PRD007248,7890000007248,Iogurte Plus 7248,Marca D,Bazar,Grãos,Standard,UN,504.0,0,0,98,472.8,349.87,33.0,1,True
7249,PRD007249,7890000007249,Queijo Caseiro 7249,Marca E,Pet,Sucos,Premium,KG,577.0,1,0,99,377.7,287.05,40.0,1,True
7250,PRD007250,7890000007250,Pão Artesanal 7250,Marca F,Mercearia,Banho,Diet,G,650.0,0,0,100,128.0,92.16,47.0,1,True
7251,PRD007251,7890000007251,Biscoito Fortificado 7251,Marca G,Mercearia,Casa,Light,L,723.0,0,0,101,129.3,93.1,21.0,1,True
7252,PRD007252,7890000007252,Café Kids 7252,Marca H,Bebidas,Frios,Zero,ML,796.0,0,0,102,80.4,54.67,28.0,1,True
7253,PRD007253,7890000007253,Açúcar Original 7253,Marca I,Higiene,Carnes,Tradicional,CX,869.0,0,0,103,284.7,179.36,35.0,1,True
7254,PRD007254,7890000007254,Farinha Tradicional 7254,Marca J,Limpeza,Pães,Orgânico,UN,942.0,0,1,104,189.2,124.87,42.0,1,True
7255,PRD007255,7890000007255,Óleo Premium 7255,Marca K,Laticínios,Utilidades,Sem Glúten,KG,1015.0,0,1,105,162.5,115.38,49.0,1,True
7256,PRD007256,7890000007256,Água Integral 7256,Marca L,Açougue,Animais,Sem Lactose,G,1088.0,0,1,106,451.6,356.76,23.0,1,True
7257,PRD007257,7890000007257,Chocolate Light 7257,Marca M,Padaria,Doces,Kids,L,1161.0,0,0,107,91.9,54.22,30.0,1,True
7258,PRD007258,7890000007258,Ração Zero 7258,Marca N,Bazar,Cereais,Família,ML,1234.0,0,0,108,513.8,380.21,37.0,1,True
7259,PRD007259,7890000007259,Absorvente Família 7259,Marca Própria,Pet,Perfumaria,Refil,CX,1307.0,0,0,109,420.7,319.73,44.0,1,True
7260,PRD007260,7890000007260,Arroz Econômico 7260,Marca A,Mercearia,Grãos,Concentrado,UN,1380.0,1,0,110,141.0,101.52,18.0,1,True
7261,PRD007261,7890000007261,Feijão Natural 7261,Marca B,Mercearia,Sucos,Mini,KG,1453.0,0,0,111,142.3,102.46,25.0,1,True
7262,PRD007262,7890000007262,Macarrão Suave 7262,Marca C,Bebidas,Banho,Grande,G,1526.0,0,0,112,97.4,66.23,32.0,1,True
7263,PRD007263,7890000007263,Leite Extra 7263,Marca D,Higiene,Casa,Econômico,L,1599.0,0,1,113,303.7,191.33,39.0,1,True
7264,PRD007264,7890000007264,Refrigerante Max 7264,Marca E,Limpeza,Frios,Standard,ML,1672.0,0,1,114,212.2,140.05,46.0,1,True
7265,PRD007265,7890000007265,Sabonete Fresh 7265,Marca F,Laticínios,Carnes,Premium,CX,1745.0,0,1,115,11.5,8.17,20.0,1,True
7266,PRD007266,7890000007266,Detergente Plus 7266,Marca G,Açougue,Pães,Diet,UN,1818.0,0,0,116,32.6,25.75,27.0,1,True
7267,PRD007267,7890000007267,Shampoo Caseiro 7267,Marca H,Padaria,Utilidades,Light,KG,1891.0,0,0,117,8.9,5.25,34.0,1,True
7268,PRD007268,7890000007268,Iogurte Artesanal 7268,Marca I,Bazar,Animais,Zero,G,1964.0,0,0,118,554.8,410.55,41.0,1,True
7269,PRD007269,7890000007269,Queijo Fortificado 7269,Marca J,Pet,Doces,Tradicional,L,2037.0,0,0,119,463.7,352.41,48.0,1,True
7270,PRD007270,7890000007270,Pão Kids 7270,Marca K,Mercearia,Cereais,Orgânico,ML,2110.0,0,0,120,4.0,2.88,22.0,1,True
7271,PRD007271,7890000007271,Biscoito Original 7271,Marca L,Mercearia,Perfumaria,Sem Glúten,CX,2183.0,1,0,121,5.3,3.82,29.0,1,True
7272,PRD007272,7890000007272,Café Tradicional 7272,Marca M,Bebidas,Grãos,Sem Lactose,UN,2256.0,0,1,122,114.4,77.79,36.0,1,True
7273,PRD007273,7890000007273,Açúcar Premium 7273,Marca N,Higiene,Sucos,Kids,KG,2329.0,0,1,123,22.7,14.3,43.0,1,True
7274,PRD007274,7890000007274,Farinha Integral 7274,Marca Própria,Limpeza,Banho,Família,G,2402.0,0,1,124,15.2,10.03,50.0,1,True
7275,PRD007275,7890000007275,Óleo Light 7275,Marca A,Laticínios,Casa,Refil,L,2475.0,0,0,125,40.5,28.76,24.0,0,0
7276,PRD007276,7890000007276,Água Zero 7276,Marca B,Açougue,Frios,Concentrado,ML,2548.0,0,0,126,63.6,50.24,31.0,1,True
7277,PRD007277,7890000007277,Chocolate Família 7277,Marca C,Padaria,Carnes,Mini,CX,2621.0,0,0,127,45.9,27.08,38.0,1,True
7278,PRD007278,7890000007278,Ração Econômico 7278,Marca D,Bazar,Pães,Grande,UN,2694.0,0,0,128,595.8,440.89,45.0,1,True
7279,PRD007279,7890000007279,Absorvente Natural 7279,Marca E,Pet,Utilidades,Econômico,KG,2767.0,0,0,129,506.7,385.09,19.0,1,True
7280,PRD007280,7890000007280,Arroz Suave 7280,Marca F,Mercearia,Animais,Standard,G,2840.0,0,0,130,17.0,12.24,26.0,1,True
7281,PRD007281,7890000007281,Feijão Extra 7281,Marca G,Mercearia,Doces,Premium,L,2913.0,0,1,131,18.3,13.18,33.0,1,True
7282,PRD007282,7890000007282,Macarrão Max 7282,Marca H,Bebidas,Cereais,Diet,ML,2986.0,1,1,132,131.4,89.35,40.0,1,True
7283,PRD007283,7890000007283,Leite Fresh 7283,Marca I,Higiene,Perfumaria,Light,CX,3059.0,0,1,133,41.7,26.27,47.0,1,True
7284,PRD007284,7890000007284,Refrigerante Plus 7284,Marca J,Limpeza,Grãos,Zero,UN,3132.0,0,0,134,38.2,25.21,21.0,1,True
7285,PRD007285,7890000007285,Sabonete Caseiro 7285,Marca K,Laticínios,Sucos,Tradicional,KG,3205.0,0,0,135,69.5,49.35,28.0,1,True
7286,PRD007286,7890000007286,Detergente Artesanal 7286,Marca L,Açougue,Banho,Orgânico,G,3278.0,0,0,136,94.6,74.73,35.0,1,True
7287,PRD007287,7890000007287,Shampoo Fortificado 7287,Marca M,Padaria,Casa,Sem Glúten,L,3351.0,0,0,137,82.9,48.91,42.0,1,True
7288,PRD007288,7890000007288,Iogurte Kids 7288,Marca N,Bazar,Frios,Sem Lactose,ML,3424.0,0,0,138,636.8,471.23,49.0,1,True
7289,PRD007289,7890000007289,Queijo Original 7289,Marca Própria,Pet,Carnes,Kids,CX,3497.0,0,0,139,549.7,417.77,23.0,1,True
7290,PRD007290,7890000007290,Pão Tradicional 7290,Marca A,Mercearia,Pães,Família,UN,3570.0,0,1,140,30.0,21.6,30.0,1,True
7291,PRD007291,7890000007291,Biscoito Premium 7291,Marca B,Mercearia,Utilidades,Refil,KG,3643.0,0,1,141,31.3,22.54,37.0,1,True
7292,PRD007292,7890000007292,Café Integral 7292,Marca C,Bebidas,Animais,Concentrado,G,3716.0,0,1,142,148.4,100.91,44.0,1,True
7293,PRD007293,7890000007293,Açúcar Light 7293,Marca D,Higiene,Doces,Mini,L,3789.0,1,0,143,60.7,38.24,18.0,1,True
7294,PRD007294,7890000007294,Farinha Zero 7294,Marca E,Limpeza,Cereais,Grande,ML,3862.0,0,0,144,61.2,40.39,25.0,1,True
7295,PRD007295,7890000007295,Óleo Família 7295,Marca F,Laticínios,Perfumaria,Econômico,CX,3935.0,0,0,145,98.5,69.94,32.0,1,True
7296,PRD007296,7890000007296,Água Econômico 7296,Marca G,Açougue,Grãos,Standard,UN,4008.0,0,0,146,125.6,99.22,39.0,1,True
7297,PRD007297,7890000007297,Chocolate Natural 7297,Marca H,Padaria,Sucos,Premium,KG,4081.0,0,0,147,119.9,70.74,46.0,1,True
7298,PRD007298,7890000007298,Ração Suave 7298,Marca I,Bazar,Banho,Diet,G,4154.0,0,0,148,27.8,20.57,20.0,1,True
7299,PRD007299,7890000007299,Absorvente Extra 7299,Marca J,Pet,Casa,Light,L,4227.0,0,1,149,42.7,32.45,27.0,1,True
7300,PRD007300,7890000007300,Arroz Max 7300,Marca K,Mercearia,Frios,Zero,ML,4300.0,0,1,150,43.0,30.96,34.0,1,True
7301,PRD007301,7890000007301,Feijão Fresh 7301,Marca L,Mercearia,Carnes,Tradicional,CX,4373.0,0,1,151,44.3,31.9,41.0,1,True
7302,PRD007302,7890000007302,Macarrão Plus 7302,Marca M,Bebidas,Pães,Orgânico,UN,4446.0,0,0,152,165.4,112.47,48.0,1,True
7303,PRD007303,7890000007303,Leite Caseiro 7303,Marca N,Higiene,Utilidades,Sem Glúten,KG,4519.0,0,0,153,79.7,50.21,22.0,1,True
7304,PRD007304,7890000007304,Refrigerante Artesanal 7304,Marca Própria,Limpeza,Animais,Sem Lactose,G,4592.0,1,0,154,84.2,55.57,29.0,1,True
7305,PRD007305,7890000007305,Sabonete Fortificado 7305,Marca A,Laticínios,Doces,Kids,L,4665.0,0,0,155,127.5,90.53,36.0,1,True
7306,PRD007306,7890000007306,Detergente Kids 7306,Marca B,Açougue,Cereais,Família,ML,4738.0,0,0,156,156.6,123.71,43.0,1,True
7307,PRD007307,7890000007307,Shampoo Original 7307,Marca C,Padaria,Perfumaria,Refil,CX,4811.0,0,0,157,36.9,21.77,50.0,1,True
7308,PRD007308,7890000007308,Iogurte Tradicional 7308,Marca D,Bazar,Grãos,Concentrado,UN,4884.0,0,1,158,68.8,50.91,24.0,1,True
7309,PRD007309,7890000007309,Queijo Premium 7309,Marca E,Pet,Sucos,Mini,KG,107.0,0,1,159,85.7,65.13,31.0,1,True
7310,PRD007310,7890000007310,Pão Integral 7310,Marca F,Mercearia,Banho,Grande,G,180.0,0,1,160,56.0,40.32,38.0,1,True
7311,PRD007311,7890000007311,Biscoito Light 7311,Marca G,Mercearia,Casa,Econômico,L,253.0,0,0,161,57.3,41.26,45.0,1,True
7312,PRD007312,7890000007312,Café Zero 7312,Marca H,Bebidas,Frios,Standard,ML,326.0,0,0,162,182.4,124.03,19.0,1,True
7313,PRD007313,7890000007313,Açúcar Família 7313,Marca I,Higiene,Carnes,Premium,CX,399.0,0,0,163,98.7,62.18,26.0,1,True
7314,PRD007314,7890000007314,Farinha Econômico 7314,Marca J,Limpeza,Pães,Diet,UN,472.0,0,0,164,107.2,70.75,33.0,1,True
7315,PRD007315,7890000007315,Óleo Natural 7315,Marca K,Laticínios,Utilidades,Light,KG,545.0,1,0,165,156.5,111.12,40.0,1,True
7316,PRD007316,7890000007316,Água Suave 7316,Marca L,Açougue,Animais,Zero,G,618.0,0,0,166,187.6,148.2,47.0,1,True
7317,PRD007317,7890000007317,Chocolate Extra 7317,Marca M,Padaria,Doces,Tradicional,L,691.0,0,1,167,73.9,43.6,21.0,1,True
7318,PRD007318,7890000007318,Ração Max 7318,Marca N,Bazar,Cereais,Orgânico,ML,764.0,0,1,168,109.8,81.25,28.0,1,True
7319,PRD007319,7890000007319,Absorvente Fresh 7319,Marca Própria,Pet,Perfumaria,Sem Glúten,CX,837.0,0,1,169,128.7,97.81,35.0,1,True
7320,PRD007320,7890000007320,Arroz Plus 7320,Marca A,Mercearia,Grãos,Sem Lactose,UN,910.0,0,0,170,69.0,49.68,42.0,1,True
7321,PRD007321,7890000007321,Feijão Caseiro 7321,Marca B,Mercearia,Sucos,Kids,KG,983.0,0,0,171,70.3,50.62,49.0,1,True
7322,PRD007322,7890000007322,Macarrão Artesanal 7322,Marca C,Bebidas,Banho,Família,G,1056.0,0,0,172,199.4,135.59,23.0,1,True
7323,PRD007323,7890000007323,Leite Fortificado 7323,Marca D,Higiene,Casa,Refil,L,1129.0,0,0,173,117.7,74.15,30.0,1,True
7324,PRD007324,7890000007324,Refrigerante Kids 7324,Marca E,Limpeza,Frios,Concentrado,ML,1202.0,0,0,174,130.2,85.93,37.0,1,True
7325,PRD007325,7890000007325,Sabonete Original 7325,Marca F,Laticínios,Carnes,Mini,CX,1275.0,0,0,175,5.5,3.91,44.0,1,True
7326,PRD007326,7890000007326,Detergente Tradicional 7326,Marca G,Açougue,Pães,Grande,UN,1348.0,1,1,176,218.6,172.69,18.0,1,True
7327,PRD007327,7890000007327,Shampoo Premium 7327,Marca H,Padaria,Utilidades,Econômico,KG,1421.0,0,1,177,110.9,65.43,25.0,1,True
7328,PRD007328,7890000007328,Iogurte Integral 7328,Marca I,Bazar,Animais,Standard,G,1494.0,0,1,178,150.8,111.59,32.0,1,True
7329,PRD007329,7890000007329,Queijo Light 7329,Marca J,Pet,Doces,Premium,L,1567.0,0,0,179,171.7,130.49,39.0,1,True
7330,PRD007330,7890000007330,Pão Zero 7330,Marca K,Mercearia,Cereais,Diet,ML,1640.0,0,0,180,82.0,59.04,46.0,1,True
7331,PRD007331,7890000007331,Biscoito Família 7331,Marca L,Mercearia,Perfumaria,Light,CX,1713.0,0,0,181,83.3,59.98,20.0,1,True
7332,PRD007332,7890000007332,Café Econômico 7332,Marca M,Bebidas,Grãos,Zero,UN,1786.0,0,0,182,216.4,147.15,27.0,1,True
7333,PRD007333,7890000007333,Açúcar Natural 7333,Marca N,Higiene,Sucos,Tradicional,KG,1859.0,0,0,183,136.7,86.12,34.0,1,True
7334,PRD007334,7890000007334,Farinha Suave 7334,Marca Própria,Limpeza,Banho,Orgânico,G,1932.0,0,0,184,153.2,101.11,41.0,1,True
7335,PRD007335,7890000007335,Óleo Extra 7335,Marca A,Laticínios,Casa,Sem Glúten,L,2005.0,0,1,185,34.5,24.5,48.0,1,True
7336,PRD007336,7890000007336,Água Max 7336,Marca B,Açougue,Frios,Sem Lactose,ML,2078.0,0,1,186,249.6,197.18,22.0,1,True
7337,PRD007337,7890000007337,Chocolate Fresh 7337,Marca C,Padaria,Carnes,Kids,CX,2151.0,1,1,187,27.9,16.46,29.0,1,True
7338,PRD007338,7890000007338,Ração Plus 7338,Marca D,Bazar,Pães,Família,UN,2224.0,0,0,188,191.8,141.93,36.0,1,True
7339,PRD007339,7890000007339,Absorvente Caseiro 7339,Marca E,Pet,Utilidades,Refil,KG,2297.0,0,0,189,214.7,163.17,43.0,1,True
7340,PRD007340,7890000007340,Arroz Artesanal 7340,Marca F,Mercearia,Animais,Concentrado,G,2370.0,0,0,190,95.0,68.4,50.0,1,True
7341,PRD007341,7890000007341,Feijão Fortificado 7341,Marca G,Mercearia,Doces,Mini,L,2443.0,0,0,191,96.3,69.34,24.0,1,True
7342,PRD007342,7890000007342,Macarrão Kids 7342,Marca H,Bebidas,Cereais,Grande,ML,2516.0,0,0,192,233.4,158.71,31.0,1,True
7343,PRD007343,7890000007343,Leite Original 7343,Marca I,Higiene,Perfumaria,Econômico,CX,2589.0,0,0,193,155.7,98.09,38.0,1,True
7344,PRD007344,7890000007344,Refrigerante Tradicional 7344,Marca J,Limpeza,Grãos,Standard,UN,2662.0,0,1,194,176.2,116.29,45.0,1,True
7345,PRD007345,7890000007345,Sabonete Premium 7345,Marca K,Laticínios,Sucos,Premium,KG,2735.0,0,1,195,63.5,45.09,19.0,1,True
7346,PRD007346,7890000007346,Detergente Integral 7346,Marca L,Açougue,Banho,Diet,G,2808.0,0,1,196,280.6,221.67,26.0,1,True
7347,PRD007347,7890000007347,Shampoo Light 7347,Marca M,Padaria,Casa,Light,L,2881.0,0,0,197,64.9,38.29,33.0,1,True
7348,PRD007348,7890000007348,Iogurte Zero 7348,Marca N,Bazar,Frios,Zero,ML,2954.0,1,0,198,232.8,172.27,40.0,1,True
7349,PRD007349,7890000007349,Queijo Família 7349,Marca Própria,Pet,Carnes,Tradicional,CX,3027.0,0,0,199,257.7,195.85,47.0,1,True
7350,PRD007350,7890000007350,Pão Econômico 7350,Marca A,Mercearia,Pães,Orgânico,UN,3100.0,0,0,200,108.0,77.76,21.0,1,True
7351,PRD007351,7890000007351,Biscoito Natural 7351,Marca B,Mercearia,Utilidades,Sem Glúten,KG,3173.0,0,0,201,109.3,78.7,28.0,1,True
7352,PRD007352,7890000007352,Café Suave 7352,Marca C,Bebidas,Animais,Sem Lactose,G,3246.0,0,0,202,250.4,170.27,35.0,1,True
7353,PRD007353,7890000007353,Açúcar Extra 7353,Marca D,Higiene,Doces,Kids,L,3319.0,0,1,203,174.7,110.06,42.0,1,True
7354,PRD007354,7890000007354,Farinha Max 7354,Marca E,Limpeza,Cereais,Família,ML,3392.0,0,1,204,199.2,131.47,49.0,1,True
7355,PRD007355,7890000007355,Óleo Fresh 7355,Marca F,Laticínios,Perfumaria,Refil,CX,3465.0,0,1,205,92.5,65.68,23.0,1,True
7356,PRD007356,7890000007356,Água Plus 7356,Marca G,Açougue,Grãos,Concentrado,UN,3538.0,0,0,206,311.6,246.16,30.0,1,True
7357,PRD007357,7890000007357,Chocolate Caseiro 7357,Marca H,Padaria,Sucos,Mini,KG,3611.0,0,0,207,101.9,60.12,37.0,1,True
7358,PRD007358,7890000007358,Ração Artesanal 7358,Marca I,Bazar,Banho,Grande,G,3684.0,0,0,208,273.8,202.61,44.0,1,True
7359,PRD007359,7890000007359,Absorvente Fortificado 7359,Marca J,Pet,Casa,Econômico,L,3757.0,1,0,209,300.7,228.53,18.0,1,True
7360,PRD007360,7890000007360,Arroz Kids 7360,Marca K,Mercearia,Frios,Standard,ML,3830.0,0,0,210,121.0,87.12,25.0,1,True
7361,PRD007361,7890000007361,Feijão Original 7361,Marca L,Mercearia,Carnes,Premium,CX,3903.0,0,0,211,122.3,88.06,32.0,1,True
7362,PRD007362,7890000007362,Macarrão Tradicional 7362,Marca M,Bebidas,Pães,Diet,UN,3976.0,0,1,212,17.4,11.83,39.0,1,True
7363,PRD007363,7890000007363,Leite Premium 7363,Marca N,Higiene,Utilidades,Light,KG,4049.0,0,1,213,193.7,122.03,46.0,1,True
